id,vp_building_id,name,description,summary,address,city,postal_code,state_id,website,gla,acres,lat,longitude,leasing_contact_phone,leasing_contact_name,leasing_contact_address,leasing_contact_email,property_overview,property_status,management_type,project_type,property_type,dma,year_built,renovation,traffic_count,occupancy_rate,owner,acquisition_date,disposition_date,created,modified,deleted,user_id,version_number,last_published,publish_status,vp_description,vp_publish_status,property_id,marker_y,marker_x,flickr_url
100,728,Paseo Nuevo,"<p>Anchored by Nordstrom and Macy&#39;s, Plaza Paseo Nuevo offers a distinctive collection of local, regional and national shops and restaurants. Located on the &quot;American River&quot; 90 miles north of Los Angeles, Plaza Paseo Nuevo is in the heart of downtown Santa Barbara, an international mecca for those seeking surf, sun and shopping.&nbsp; The Meditteranean style village features 133,000 square feet of retailers and restaurants, including bebe, Avdea, Banana Republic Men, Gap, California Pizza Kitchen, as well as&nbsp;Sephora, Ann Taylor Loft, Aldo Shoes, Express, Express Men, Rip Curl, and lulumon. </p><p>&nbsp;&nbsp;</p>",,651 Paseo Nuevo,Santa Barbara,93101,7,http://www.sbmall.com,438000,12,-119.700473,34.4205031,858-622-0839,Kelley Maher,"8899 University LaneSuite 240San Diego, CA92122",kelley.maher@madisonmarquette.com,,,Managed,,Urban/Specialty,"Santa Barbara-Santa Maria-San Luis Obispo, CA",1990,,,100%,JP Morgan,,,,5/13/08 13:26,,75,19,5/13/08 13:26,Inactive,,Publish,0,20,-321,
101,729,Plymouth Town Center,"<p>Plymouth Town Center is located 10 miles northwest of downtown Minneapolis. As a neighborhood center, it offers the community a of national, regional and local retailers such as Applebee&#39;s, Mann Theater, Cub Foods and Caribou Coffee. </p><p><a href=""../../files/leasing_brochures/Plymouth_Final.pdf"">Download Leasing Brochure</a> </p>",,3500 N Vicksburg Lane,Plymouth,55447,29,,56000,4,-93.481832,45.0186,,,,,,Current,Managed,,Neighborhood,"Minneapolis-St. Paul, MN-WI",1998,,"17,200",95\%,Madison Marquette,,,,5/13/08 11:48,,75,9,3/18/08 9:31,Retired,,Publish,0,-99,26,
102,730,Rockford Road Plaza,,,Rockford Road & Highway 94,Plymouth,,29,,343000,19.6,-93.479732,45.0275,,,,,,Current,Managed,,Community,"Minneapolis-St. Paul, MN-WI",1991,,"22,600",97\%,Regency,,,,,,,1,,Draft,,Publish,,,,
103,731,Shops on Lane Avenue,"<p>Ideally located in Upper Arlington, an affluent district of Columbus, Lane Avenue features leading fashion and lifestyle merchants including Wild Oats Market, Chico&#39;s, Talbots, Talbots Petites, White House/Black Market and more.&nbsp; Comprehensive remerchandising and redevelopment of the center has been completed adding new restaurants such as Wolfgang Puck Express and specialty retailers along with extensive physical enhancements to create a more inviting destination for residents of this upscale trade area.</p><p><a href=""../../files/leasing_brochures/LaneAve_Final.pdf"">Download Leasing Brochure</a> &nbsp;</p>",,1585 West Lane Avenue,Columbus,,42,,200000,13,-83.05143,40.0072,,,,,,Current,Managed,,Lifestyle,"Columbus, OH",1950,2005,,85\%,The Northwestern Mutual Life Insurance Company,,,,5/18/07 16:53,,72,5,5/18/07 16:53,Inactive,,Publish,0,-32,170,
104,732,SoNo Retail,"<p>South Norwalk (SoNo) is a rapidly expanding retail and dining district located in Norwalk, Connecticut at the center of one of the most affluent regions in the United States, Fairfield County. Currently there are retail, office and restaurant spaces available along Washington Street and South Main Street, the two main arteries of SoNo.&nbsp; The buildings have undergone extensive renovations including exterior facade renovations, critical infrastructure upgrades and extensive interior improvements to create Class A retail and office space. Washington Street is host to Relish, Pasta Nostra and Ocean Drive, the best Italian and Seafood restaurants in Fairfield County respectively according to a Reader&rsquo;s Poll conducted by Fairfield Weekly.</p><p><a href=""/files/leasing_brochures/SoNo.pdf"">Download Leasing Brochure&nbsp;</a> </p>",,99 Washington Street,South Norwalk,06854,9,,92000,,-73.416686,41.099,215/399.5611,Michael Giovanni,"1717 Arch StreetSuite 3930Philadelphia, PA 19103",Michael.Giovanni@MadisonMarquette.com,,Current,Owned,,Urban/Specialty,"New York-NY, NJ, PA, CT",1900,,"16,800",100\%,"MT Tower Northeast, LLC (partner), MM/Madison Tower CT, LLC",Jan  1 2003 12:00AM,,,9/6/07 10:30,,75,9,9/6/07 10:30,Inactive,,Publish,0,-82,296,
105,733,Southdale Square,"<p>Southdale Square is a 115,500 square foot unique neighborhood shopping center offering its customers one-of-a-kind regional and national merchants. It is located at the intersections of York Avenue and 66th Street, the area&#39;s most trafficked area. The center was recently expanded to include a 20,000 square foot retail building which includes Jared, Dunn Bros. Coffee, Dino&rsquo;s and Noodles &amp; Co.</p><p><a href=""../../files/leasing_brochures/Southdale_Final.pdf"">Download Leasing Brochure</a> &nbsp;</p>",,6601 France Avenue,Edina,55423,29,,116000,95,-93.320128,45.0726,,,,,,Current,Managed,,Neighborhood,"Minneapolis-St. Paul, MN-WI",1956,,,100\%,Principal Life Insurance Company,,,,5/13/08 11:48,,75,6,3/18/08 9:31,Retired,,Publish,0,-93,32,
106,734,Suburban Square,"For nearly 80 years, Suburban Square has offered the fi nest retail boutiques and restaurants in a lifestyle atmosphere with distinctive art-deco architecture. Anchored by Macy&#39;s, the 330,000 square foot retail destination features the nation&#39;s top retailers, plus an upscale mix of uniqure local and regional boutiques, and is also home to the renowned, and newly expanded, Ardmore Farmer&#39;s Market. ",,6 Coulter Avenue,Ardmore,,46,,349000,19,-75.29029,40.0088,,,,,,Current,Managed,,Lifestyle,"Philadelphia, PA-NJ-DE",1927,1984,"25,000",96\%,DRA Advisors,,,,5/17/07 15:19,,65,2,5/17/07 15:19,Inactive,,Publish,0,,,
107,735,The Marketplace at Davis,"<p>The Marketplace at Davis is a 112,000 square-foot, neighborhood shopping center featuring a broad mix of tenants including: Safeway, Long&#39;s Drugs, Original Pete&#39;s Pizza, Starbucks and Pure Beauty. </p><p><a href=""/files/site_plans/Marketplace_at_Davis.pdf"">Download Site Plan</a></p>",,1411 W. Covell Boulevard,Davis,95616,7,,112000,10,-121.7655855,38.5613115,415-277-6880,Jason LeMone,"909 Montgomery StreetSuite 200San Francisco, CA 94133",Jason.Lemone@MadisonMarquette.com,,Current,Managed,,Neighborhood,"Sacramento-Stockton-Modesto, CA",1988,,"25,700",99%,"Capital &amp;amp;amp; Counties USA, Inc.",,,,4/13/10 13:22,,88,10,2/24/10 15:31,Retired,,Publish,0,-48,-323,
108,736,The Shoppes of Oak Park Heights,"<p>The Shoppes of Oak Park Heights is a 253,000 square foot community center located at the intersections of Stillwater Blvd and county road 36, the area&#39;s most trafficked throughfare. Anchored by Kohl&#39;s, other key retailers include Michael&#39;s, Pier 1, TJ Maxx, Chipotle, Jimmy John&#39;s, Ruby Tuesday and Trade Secret.</p><p><a href=""../../files/leasing_brochures/OakPark_Final.pdf"">Download Leasing Brochure</a> &nbsp;</p>",,5805 Kruger Lane,Oak Park,55082,29,,253000,,-92.839795,45.0354,,,,,,Current,Managed,,Community,"Minneapolis-St. Paul, MN-WI",2005,,,99\%,Principal Life Insurance Company,,,,5/13/08 11:48,,75,6,3/18/08 9:32,Retired,,Publish,0,-106,23,
109,737,University of Pennsylvania,"<p>Madison Marquette teamed with the University of Pennsylvania to dramatically improve the retail offerings in and around the University&rsquo;s 269 acre historic campus. The successful remerchandising effort began in 2002 and included the addition of many strong national and regional tenants. Together, these unique retail, restaurant and entertainment offerings became a popular destination for students and the surrounding community. The project now serves as a model for other universities throughout the country.</p><p><a href=""/files/fact_sheets/University_of_Pennsylvania.pdf"">Download Fact Sheet</a></p><p><a href=""/files/site_plans/UPENN%20CAMPUS%20MAP.pdf"">Download Site Plan</a></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",,"3000-4000 Block of Walnut, Chestnut and Spruce Streets",Philadelphia,19104,46,,400000,,-75.19484,39.95317,215-399-5608,Onur Yucelt,"1717 Arch StreetSuite 3930Philadelphia, PA19103",onur.yucelt@madisonmarquette.com,,Current,Leased,3rd Party,Urban/Specialty,"Philadelphia, PA-NJ-DE",1987,,"24,000",100%,,,,,8/13/12 15:51,,80,24,6/6/12 12:13,Retired,,Publish,0,-55,267,http://www.flickr.com/photos/madisonmarquette/sets/72157621667998831/show/
110,738,Wellesley Building,"The Wellesley Properties consist of two buildings: 48 - 50 Central Street, which is home to Talbot&#39;s new flagship store, and 47 Church Street, a mixed-use building with two ground floor retail spaces including The Rugged Bear. Talbot&#39;s and The Rugged Bear are located in the heart of Wellesley along the Central Street Corridor, Wellesley&#39;s prime retail destination and home to retail and boutique shops, coffee houses and a myriad of restaurants. ",,47 Church Street,Boston,,27,,44000,0.21,-71.2951095,42.2956,,,,,,Current,Owned,,Urban/Specialty,"Boston,MA-NH-VT",1962,,,91\%,"MT Tower Northeast, LLC (partner), MM/Madison Tower MA, LLC",,,,5/13/08 11:51,,75,4,5/17/07 17:32,Retired,,Publish,0,-100,306,
111,739,West Hollywood Gateway,"<p>Apprioximately 252,000 square-foot, urban power center anchored by Target &amp; Best Buy. Strategically located in a densley populated, urban area serving the communities of Beverly Hills, West Hollywood, Hollywood and the Hollywood Hills. </p><p><a href=""/files/fact_sheets/West_Hollywood_Gateway.pdf"">Download Fact Sheet</a></p>",,7100 Santa Monica Blvd,West Hollywood,90046,7,http://www.westhollywoodgateway.com,252000,4.6,-118.344165,34.090759,323-785-2560,Justin Watkins,"7100 Santa Monica Blvd., Suite 70West Hollywood, CA 90046",Justin.Watkins@MadisonMarquette.com,,,Managed,,Community,"Los Angeles, CA",2004,N/A,"44,000",100%,"ING Clarion Partners, LLC",,,,9/22/09 13:15,,88,18,9/22/09 13:15,Inactive,,Publish,0,34,-308,
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:09,5/17/07 15:09,,,1,,Inactive,,Publish,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:10,5/17/07 15:10,,,1,,Inactive,,Publish,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:12,5/17/07 15:12,,,1,,Inactive,,Publish,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:13,5/17/07 15:13,,,1,,Inactive,,Publish,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:14,5/17/07 15:14,,,1,,Inactive,,Publish,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:16,5/17/07 15:16,,,1,,Inactive,,Publish,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:18,5/17/07 15:18,,,1,,Retired,,Publish,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:19,5/17/07 15:19,,,1,,Inactive,,Publish,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:20,5/17/07 15:20,,,1,,Inactive,,Publish,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:22,5/17/07 15:22,,,1,,Inactive,,Publish,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:23,5/17/07 15:23,,,1,,Inactive,,Publish,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:24,5/17/07 15:24,,,1,,Inactive,,Publish,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:24,5/17/07 15:24,,,1,,Inactive,,Publish,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:25,5/17/07 15:25,,,1,,Inactive,,Publish,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/07 15:28,5/17/07 15:28,,,1,,Inactive,,Publish,,,,
141,,Suburban Square,"<p>For nearly 80 years, Suburban Square has offered the finest retail boutiques and restaurants in a lifestyle atmosphere with distinctive art-deco architecture. Anchored by Macy&#39;s, the 330,000 square foot retail destination features the nation&#39;s top retailers, plus an upscale mix of uniqure local and regional boutiques, and is also home to the renowned, and newly expanded, Ardmore Farmer&#39;s Market. </p><p>&nbsp;<a href=""http://admin.madisonmarquette.com/files/leasing_brochures/Suburban%20Square.pdf"">Download Leasing Brochure</a> </p>",,6 Coulter Avenue,Ardmore,19003,46,http://www.suburbansquare.com/,349000,19,-75.29029,40.0088041,610-896-7560,Andrea Setian,,andrea.setian@madisonmarquette.com,,,Managed,,Mixed-Use,"Philadelphia, PA-NJ-DE",1927,1984,"25,000",96%,DRA Advisors,,,5/17/07 17:16,5/8/08 12:56,,75,16,5/8/08 11:18,Retired,,Publish,0,-49.85,266.5,
142,,Jefferson Pointe,,,,Fort Wayne,,19,,545,,,,,,,,,,Managed,3rd Party,Lifestyle,,,,,,Institutional Mall Investors LLC,,,7/30/07 12:35,7/30/07 12:38,7/30/07 12:38,65,2,7/30/07 12:36,Published,,Publish,,,,
143,,Jefferson Pointe,"<p>Jefferson Pointe, in Fort Wayne, Indiana, was conceived, designed and constructed as a classic lifestyle center. With 545,000 square feet of open-air shopping, dining and entertainment, it&#39;s immediately apparent why lifestyle centers have been called the future of retailing. With approximately 60 shops, nine restaurants, a luxury department store, and a grand theater complex, Jefferson Pointe is a popular destination year round.</p><p><a href=""/files/jefferson_pointe.pdf"" target=""_blank"">Download Fact Sheet</a>  </p><p><a href=""/files/fact_sheets/JeffersonPoint.pdf"">Download Leasing Brochure</a></p>",,4110 & W Jefferson Boulevard,Ft. Wayne,46804,19,http://www.jeffersonshopping.com,545000,2.13,-85.186971,41.074648,952-852-5238,George P. O'Brien,,GOBrien@cgpmm.com,,,Managed,,Regional Lifestyle,"Ft.Wayne, IN-OH",2001,,,85%,Miller Capital,,,8/8/07 8:11,10/2/08 14:01,,75,17,10/2/08 14:01,Inactive,,Publish,0,-45.3,136.75,
144,,Biscayne Landing,"Slated to open in the Fall of 2009, Biscayne Landing will be one of North Miami&#39;s largest mixed-use projects located in Florida&#39;s booming Miami-Dade county.&nbsp;Backing up to the aqua-blue waters of Biscayne Bay, the 200-acre project will feature office towers, a 200 key hotel, over 250,000 square feet of retail and over 6,000 residential units. <p><a href=""/files/fact_sheets/BiscayneLanding.pdf"">Download Leasing Brochure</a></p>",,Biscayne Boulevard and 151st St.,North Miami,33181,13,,250000,200,-80.165654,25.915078,954-712-1339,Chuck Taylor or Andrew Dieringer,"110 E. Broward BoulevardSuite 1530Fort Lauderdale, FL33301",Chuck.Taylor@MadisonMarquette.com ; Andrew.Dieringer@MadisonMarquette.com,,Under Development,Leased,,Mixed Use,"Miami-Ft. Lauderdale-Miami Beach, FL",,,,,Boca Developers,,,8/10/07 11:04,4/15/09 14:21,,88,25,8/21/08 14:46,Retired,,Publish,,198,245,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/10/07 12:07,8/10/07 12:24,8/10/07 12:24,78,1,8/10/07 12:07,Published,,Publish,,,,
146,,New River Las Olas,"New River at Las Olas will be an architecturally dramatic, multi-use development where residents, workers and visitors come to enjoy fine dining, shopping and entertainment.&nbsp;The project will create a beautiful, pedestrian-friendly and&nbsp;exciting downtown area that compliments a rapidly growing city and&nbsp;providing shoppers with an enjoyable urban experience.&nbsp; Once completed, the area will be transformed into a cohesive neighborhood, linking the city to the river and the historic downtown.<br /><p><a href=""/files/fact_sheets/NewRiveratLasOlas.pdf"">Download Leasing Brochure</a></p>",,Las Olas Boulevard,Fort Lauderdale,33301,13,,270000,,-80.14398,26.11928,954-712-1339,Chuck Taylor or Andrew Dieringer,"110 E. Broward BoulevardSuite 1530Fort Lauderdale, FL33301",chuck.taylor@madisonmarquette.com ; andrew.deringer@madisonmarquette.com,,Under Development,Leased,,Mixed-Use,"Miami-Ft. Lauderdale, FL",,,,,Boca Developers,,,8/10/07 12:28,6/6/08 9:03,,75,13,5/13/08 12:47,Retired,,Publish,,188,247,
147,,test property for fixing upload tool,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,8/10/07 12:43,10/31/07 10:31,,67,5,,Draft,,Publish,,55,-177,
148,,Mariner's Village,"<p>Mariner's Village is a single-level, grocery anchored shopping center, featuring Winn Dixie, Walgreen's and LA Fitness. Built in 1987, the center is approximately 3 miles from downtown Orlando and serves a growing and dynamic trade area.</p><p><a href=""/files/fact_sheets/Mariners_Village.pdf"">Download Fact Sheet</a></p><p><a href=""/files/site_plans/Mariners_Village_SitePlan.pdf"">Download Site Plan</a></p><div><object width=""300"" height=""225"" data=""http://www.flickr.com/apps/slideshow/show.swf?v=71649"" type=""application/x-shockwave-flash""><param name=""flashvars"" value=""offsite=true&amp;lang=en-us&amp;page_show_url=%2Fphotos%2Fmadisonmarquette%2Fsets%2F72157626533584916%2Fshow%2F&amp;page_show_back_url=%2Fphotos%2Fmadisonmarquette%2Fsets%2F72157626533584916%2F&amp;set_id=72157626533584916&amp;jump_to="" /><param name=""allowfullscreen"" value=""true"" /><param name=""src"" value=""http://www.flickr.com/apps/slideshow/show.swf?v=71649"" /></object></div>",,Conway Rd & Michigan St,Orlando,32812,13,,133000,,-81.330869,28.513095,407.252.8335,Nikki Traff,,Nikki.Traff@MadisonMarquette.com,,,Owned,,Neighborhood,"Orlando-Daytona Beach-Melbourne, FL",1987,,"34,000",100%,,Aug-05,,8/10/07 12:45,1/16/13 14:22,,80,45,1/16/13 14:22,Published,,Publish,,159,218,http://www.flickr.com/photos/madisonmarquette/sets/72157626533584916/show/
149,,Millenia Crossing,"<p>Millenia Crossing is an approximately 100,000 square foot development adjacent to The Mall At Millenia in beautiful Orlando, Florida. This ground-up development will showcase a boutique blend of local and national retailers, restaurants and entertainment. Targeted for a Winter 2009 opening, Millenia Crossing is a high-profile, eagerly anticipated addition to an already stunning retail neighborhood. Current neighborhood tenants include: Target, Bloomingdales and Neiman Marcus, and one of the newest neighbors is&nbsp;IKEA. Located on Conroy Boulevard, with easy access to Interstate 4 where over 138,000 cars pass per day, Millenia Crossing is the last available retail parcel in this dynamic part of Orlando&#39;s strongest submarket.</p><p><a href=""/files/fact_sheets/Millenia_Crossing.pdf"" target=""_blank"">Download Fact Sheet</a></p><p><a href=""/files/site_plans/Millenia_Crossing.pdf"">Download Site Plan</a></p>",,Eastgate Drive & Conroy Road,Orlando,32805,13,,100000,,-81.4205,28.485,561-807-1000,Stacey Gilham,"6901 SW 18th StreetSuite E-105Boca Raton, FL  33433",stacey.gilham@madisonmarquette.com,,Under Development,Leased,,Neighborhood,"Orlando-Daytona Beach-Melbourne, FL",,,,,,,,8/10/07 12:59,1/13/10 15:54,,80,33,1/13/10 15:54,Inactive,,Publish,,161,222,
